"accession","disease","sample","epic_cancer","epic_caf","epic_endo","epic_immune"
"GSE87473","IBD","GSM2332109",0.793410649953601,0.00842634220263052,0.0632188839380646,0.134944123905704
"GSE87473","IBD","GSM2332110",0.819354507922349,0.00819486906645387,0.0469221577631956,0.125528465248002
"GSE87473","IBD","GSM2332111",0.744055824404752,0.00736180947620645,0.0730695784926194,0.175512787626422
"GSE87473","IBD","GSM2332112",0.796535184356374,0.00839280985652935,0.0561828258040175,0.138889179983079
"GSE87473","IBD","GSM2332113",0.820812924535679,0.00627466813326779,0.0402115621426953,0.132700845188357
"GSE87473","IBD","GSM2332114",0.825661218922301,0.00892483345000676,0.0358529478960655,0.129560999731627
"GSE87473","IBD","GSM2332115",0.802257774223445,0.00890337425625628,0.0760748213276238,0.112764030192675
"GSE87473","IBD","GSM2332116",0.804666200421164,0.00704941173363698,0.0441670883468007,0.144117299498399
"GSE87473","IBD","GSM2332117",0.800601321766208,0.00786488643409649,0.0467474274492395,0.144786364350456
"GSE87473","IBD","GSM2332118",0.858119030245171,0.00625795262125069,0.0354749042309826,0.100148112902596
"GSE87473","IBD","GSM2332119",0.629052960426979,0.0127684335064938,0.0561304627220595,0.302048143344467
"GSE87473","IBD","GSM2332120",0.676016470813616,0.0193762802152694,0.0790968868465991,0.225510362124516
"GSE87473","IBD","GSM2332121",0.721165671002927,0.0112912119857889,0.0770246572022,0.190518459809084
"GSE87473","IBD","GSM2332122",0.664202274780426,0.0128236220507761,0.0927000634790223,0.230274039689776
"GSE87473","IBD","GSM2332123",0.656600489652796,0.0124974459170019,0.0653024246105545,0.265599639819647
"GSE87473","IBD","GSM2332124",0.697991675152597,0.0147358134253251,0.0778521159877578,0.20942039543432
"GSE87473","IBD","GSM2332125",0.75798079004072,0.00825599301481405,0.0576994080514046,0.176063808893061
"GSE87473","IBD","GSM2332126",0.709944571860073,0.0118918588418669,0.0717254718814994,0.206438097416561
"GSE87473","IBD","GSM2332127",0.818062450901805,0.00879683143315794,0.0589718358770563,0.114168881787981
"GSE87473","IBD","GSM2332128",0.437935025606356,0.0152456464629775,0.0753008275150556,0.471518500415611
"GSE87473","IBD","GSM2332129",0.770399153706546,0.0101716052833093,0.0656077510552275,0.153821489954917
"GSE87473","IBD","GSM2332130",0.618547966984073,0.019535258373288,0.0701692785870542,0.291747496055585
"GSE87473","IBD","GSM2332131",0.722255132910199,0.0109477771973852,0.0569110389096873,0.209886050982729
"GSE87473","IBD","GSM2332132",0.78204066957689,0.00916919014886234,0.0620861564747858,0.146703983799462
"GSE87473","IBD","GSM2332133",0.624542719469653,0.0192351162804014,0.0804840567646516,0.275738107485294
"GSE87473","IBD","GSM2332134",0.713995757640769,0.0114368151757834,0.071689854387496,0.202877572795952
"GSE87473","IBD","GSM2332135",0.564306017237727,0.0143631833456317,0.0890826369672427,0.332248162449399
"GSE87473","IBD","GSM2332136",0.779114571799829,0.0107200743115752,0.0545657548593362,0.15559959902926
"GSE87473","IBD","GSM2332137",0.711822631880976,0.0168575581294777,0.0712409645969855,0.20007884539256
"GSE87473","IBD","GSM2332138",0.694576235440107,0.0160966512145104,0.0660782678117955,0.223248845533587
"GSE87473","IBD","GSM2332139",0.714939602715316,0.0104487627927129,0.0693822454707374,0.205229389021234
"GSE87473","IBD","GSM2332140",0.66174428399416,0.0103721630059658,0.0435905755728487,0.284292977427026
"GSE87473","IBD","GSM2332141",0.582538337630615,0.0153498883113959,0.0690655012471354,0.333046272810853
"GSE87473","IBD","GSM2332142",0.58542556738819,0.0195603847551565,0.0915334845065785,0.303480563350075
"GSE87473","IBD","GSM2332143",0.66645235037979,0.0173187059144373,0.0738009160144347,0.242428027691338
"GSE87473","IBD","GSM2332144",0.0681358584848431,0.0264799967888378,0.123641767539966,0.781742377186353
"GSE87473","IBD","GSM2332145",0.595812068431739,0.0282183629167869,0.101158476551202,0.274811092100273
"GSE87473","IBD","GSM2332146",0.824108086910926,0.0107040466217353,0.0375207825256433,0.127667083941696
"GSE87473","IBD","GSM2332147",0.677471290242481,0.0140381264665856,0.0662396489621692,0.242250934328765
"GSE87473","IBD","GSM2332148",0.658691503433581,0.0159285137944243,0.0899899282025965,0.235390054569399
"GSE87473","IBD","GSM2332149",0.825493264347945,0.00964176551662155,0.051139847094783,0.113725123040651
"GSE87473","IBD","GSM2332150",0.746722597093393,0.0171519412041998,0.0685112485212726,0.167614213181135
"GSE87473","IBD","GSM2332151",0.804737740793339,0.0139620176882199,0.0625884256086677,0.118711815909774
"GSE87473","IBD","GSM2332152",0.3826444578317,0.0310370631971714,0.10277096788349,0.483547511087639
"GSE87473","IBD","GSM2332153",0.703033715068995,0.0169010983831975,0.0876352949076033,0.192429891640204
"GSE87473","IBD","GSM2332154",0.673422498207037,0.015592540618409,0.0711449632075841,0.23983999796697
"GSE87473","IBD","GSM2332155",0.652380178016867,0.0182544538855882,0.0790921746695214,0.250273193428023
"GSE87473","IBD","GSM2332156",0.663961840003278,0.0173773340931691,0.0736799845919119,0.244980841311641
"GSE87473","IBD","GSM2332157",0.599990833648086,0.0172987911648413,0.0785806756416404,0.304129699545433
"GSE87473","IBD","GSM2332158",0.474271430542841,0.0250612228889223,0.131191225460734,0.369476121107503
"GSE87473","IBD","GSM2332159",0.540994072088958,0.0154439382140932,0.0762894596531956,0.367272530043753
"GSE87473","IBD","GSM2332160",0.730010527917094,0.0119988901001889,0.0757036660329098,0.182286915949807
"GSE87473","IBD","GSM2332161",0.488534539276019,0.0181216230669479,0.119968383578998,0.373375454078035
"GSE87473","IBD","GSM2332162",0.56824186848372,0.0187194541963892,0.085611532086099,0.327427145233791
"GSE87473","IBD","GSM2332163",0.541377428631237,0.0202827867931565,0.121443216246643,0.316896568328964
"GSE87473","IBD","GSM2332164",0.486222287513567,0.0143645397747526,0.153086054057562,0.346327118654119
"GSE87473","IBD","GSM2332165",0.525700265842922,0.0164323286441652,0.0755077245359424,0.38235968097697
"GSE87473","IBD","GSM2332166",0.742987883786006,0.0107728584083763,0.0572293597574798,0.189009898048138
"GSE87473","IBD","GSM2332167",0.626345452083811,0.0131277223946473,0.0836892116566682,0.276837613864873
"GSE87473","IBD","GSM2332168",0.682683170352567,0.00993954427725458,0.0970013120324566,0.210375973337722
"GSE87473","IBD","GSM2332169",0.737136749260733,0.011490439859953,0.0711501711459474,0.180222639733366
"GSE87473","IBD","GSM2332170",0.711581990540694,0.0145916594270059,0.0867144505138435,0.187111899518457
"GSE87473","IBD","GSM2332171",0.531553152694553,0.024706332088192,0.157470849892559,0.286269665324696
"GSE87473","IBD","GSM2332172",0.772064731389512,0.00999063931242499,0.074752809226045,0.143191820072018
"GSE87473","IBD","GSM2332173",0.806187354845404,0.00975057491922169,0.054567785319685,0.129494284915689
"GSE87473","IBD","GSM2332174",0.566641157952695,0.0217156384888223,0.118131337200032,0.29351186635845
"GSE87473","IBD","GSM2332175",0.733930090386852,0.00749692923921662,0.0551838084936055,0.203389171880325
"GSE87473","IBD","GSM2332176",0.718261113664186,0.0107594466951341,0.0771724814955877,0.193806958145092
"GSE87473","IBD","GSM2332177",0.777452169384519,0.00934620636932085,0.0544171828917126,0.158784441354447
"GSE87473","IBD","GSM2332178",0.574671234682794,0.0149850105719726,0.143961764181922,0.266381990563311
"GSE87473","IBD","GSM2332179",0.594824542434756,0.0173458117154123,0.0781807400465861,0.309648905803245
"GSE87473","IBD","GSM2332180",0.788761149353326,0.010471247304959,0.0616873788027889,0.139080224538926
"GSE87473","IBD","GSM2332181",0.666632396392419,0.0114339897190881,0.0523020819038275,0.269631531984666
"GSE87473","IBD","GSM2332182",0.606831413160329,0.0158762668636039,0.0784270304611756,0.298865289514891
"GSE87473","IBD","GSM2332183",0.627357095817831,0.0143246149124451,0.0943371790467569,0.263981110222967
"GSE87473","IBD","GSM2332184",0.722118384116252,0.0104819012509493,0.05940578867869,0.207993925954108
"GSE87473","IBD","GSM2332185",0.659657361237058,0.0156694104902503,0.0808133929700509,0.24385983530264
"GSE87473","IBD","GSM2332186",0.712491734448371,0.0207160360212558,0.0783068290522623,0.188485400478111
"GSE87473","IBD","GSM2332187",0.651578913730381,0.0132790461693878,0.0857614890257868,0.249380551074444
"GSE87473","IBD","GSM2332188",0.744882679624906,0.012388229193515,0.0790863179330283,0.16364277324855
"GSE87473","IBD","GSM2332189",0.682242313753054,0.010869218181656,0.0844421307103089,0.222446337354981
"GSE87473","IBD","GSM2332190",0.761207041827272,0.0156336816129511,0.0664883028316654,0.156670973728112
"GSE87473","IBD","GSM2332191",0.669555766838406,0.0125199630615622,0.0777803475101574,0.240143922589875
"GSE87473","IBD","GSM2332192",0.726523060985589,0.0123766041748294,0.0664771294868605,0.194623205352722
"GSE87473","IBD","GSM2332193",0.638436192884935,0.0109234829673881,0.0587235986645655,0.291916725483112
"GSE87473","IBD","GSM2332194",0.641731009783895,0.0229678656435083,0.110910040915918,0.224391083656678
"GSE87473","IBD","GSM2332195",0.547141501308062,0.0158143228136481,0.083965464129765,0.353078711748525
"GSE87473","IBD","GSM2332196",0.718691989973845,0.011449216328952,0.0754099878611952,0.194448805836008
"GSE87473","IBD","GSM2332197",0.774026484783949,0.011669422031464,0.066636008395433,0.147668084789153
"GSE87473","IBD","GSM2332198",0.564927359801709,0.0153991064298928,0.0744551953268422,0.345218338441556
"GSE87473","IBD","GSM2332199",0.708648981436061,0.00918403914028245,0.0461085294640089,0.236058449959647
"GSE87473","IBD","GSM2332200",0.634019164419136,0.0129106060391929,0.0666792956268946,0.286390933914777
"GSE87473","IBD","GSM2332201",0.392805557030733,0.0306499427891306,0.10889604594562,0.467648454234516
"GSE87473","IBD","GSM2332202",0.551139070544467,0.0152968031998787,0.141844024808992,0.291720101446662
"GSE87473","IBD","GSM2332203",0.704575134527652,0.0163867212506178,0.0685408991400347,0.210497245081695
"GSE87473","IBD","GSM2332204",0.616831907578158,0.0138822504951952,0.074380475836993,0.294905366089654
"GSE87473","IBD","GSM2332205",0.666010816279078,0.0150123038351915,0.0988234588489676,0.220153421036763
"GSE179285","IBD","GSM5413223",0.494591225658694,0.0266700293443943,0.198182883939062,0.280555861057849
"GSE179285","IBD","GSM5413224",1.23462987459344e-05,0.0576172412137987,0.41310135431581,0.529269058171645
"GSE179285","IBD","GSM5413225",3.23946881770918e-05,0.0382578173325634,0.342725744209712,0.618984043769548
"GSE179285","IBD","GSM5413226",0.387524392762652,0.0788808386633553,0.323268476163953,0.21032629241004
"GSE179285","IBD","GSM5413227",0.439056746174063,0.0228278221189804,0.231450923453408,0.306664508253549
"GSE179285","IBD","GSM5413228",0.227178746848248,0.0319671106471217,0.296709014416218,0.444145128088412
"GSE179285","IBD","GSM5413229",0.387405044931242,0.0435759655906177,0.228937384539105,0.340081604939035
"GSE179285","IBD","GSM5413230",0.362169684141213,0.0415019707518961,0.287134892105207,0.309193453001684
"GSE179285","IBD","GSM5413231",7.93324271960218e-09,0.0340122252988817,0.491147485789527,0.474840280978348
"GSE179285","IBD","GSM5413232",0.413085383426222,0.019435161587107,0.212592921190086,0.354886533796584
"GSE179285","IBD","GSM5413233",0.180556799201654,0.0710239444953789,0.466129304190134,0.282289952112833
"GSE179285","IBD","GSM5413234",0.49146184212795,0.0205987789091743,0.219955853622632,0.267983525340244
"GSE179285","IBD","GSM5413235",0.506166156991705,0.0208404092041609,0.238002096536357,0.234991337267777
"GSE179285","IBD","GSM5413236",7.64026097988499e-08,0.0483951210797168,0.422443496090235,0.529161306427438
"GSE179285","IBD","GSM5413237",0.47622993377268,0.0219366794785772,0.243057133176972,0.25877625357177
"GSE179285","IBD","GSM5413238",0.359131651797904,0.028597988633771,0.229190873767503,0.383079485800822
"GSE179285","IBD","GSM5413239",0.4902538739185,0.017694780592171,0.238075690174731,0.253975655314598
"GSE179285","IBD","GSM5413240",0.495247138931451,0.025222726812319,0.217840632234813,0.261689502021416
"GSE179285","IBD","GSM5413241",0.349594097145304,0.0275228902747963,0.270855043800642,0.352027968779257
"GSE179285","IBD","GSM5413242",0.392966033358118,0.0246182096344183,0.265447088193501,0.316968668813963
"GSE179285","IBD","GSM5413243",0.512306251542985,0.0168198195134178,0.220881018989606,0.249992909953991
"GSE179285","IBD","GSM5413244",0.34894269004577,0.0330377777866049,0.307352594969564,0.310666937198061
"GSE179285","IBD","GSM5413245",0.337503275300824,0.0294721052301169,0.229843430305808,0.403181189163251
"GSE179285","IBD","GSM5413246",0.460592028706733,0.0216111077444535,0.205157065068743,0.312639798480071
"GSE179285","IBD","GSM5413247",0.206008791147948,0.0327892893268004,0.284807707348385,0.476394212176867
"GSE179285","IBD","GSM5413248",0.49254156268831,0.0269213132153436,0.192550890635712,0.287986233460635
"GSE179285","IBD","GSM5413249",0.517083042466474,0.0133768035100668,0.187249981441548,0.282290172581911
"GSE179285","IBD","GSM5413250",0.273402703255667,0.0673538702103912,0.336839134383936,0.322404292150006
"GSE179285","IBD","GSM5413251",0.20494652684044,0.0158220177724902,0.373993916999137,0.405237538387933
"GSE179285","IBD","GSM5413252",0.594504658691497,0.0161132983948884,0.17629723174729,0.213084811166324
"GSE179285","IBD","GSM5413253",0.525705532683928,0.0203356482690554,0.221053647004982,0.232905172042035
"GSE179285","IBD","GSM5413254",0.267745746245857,0.0487002614412596,0.283487688350581,0.400066303962302
"GSE179285","IBD","GSM5413255",0.249605810389983,0.0258959157821533,0.308202659913521,0.416295613914343
"GSE179285","IBD","GSM5413256",0.397469337608228,0.0145758741169353,0.200748119400968,0.387206668873869
"GSE179285","IBD","GSM5413257",0.314466818470952,0.0153008993133787,0.380888206275735,0.289344075939934
"GSE179285","IBD","GSM5413258",0.402800416894548,0.0157210092926593,0.216424971893588,0.365053601919205
"GSE179285","IBD","GSM5413259",0.164706260616178,0.0451232371357317,0.32468043905485,0.46549006319324
"GSE179285","IBD","GSM5413260",0.518759994481527,0.0174419838667151,0.197820819150488,0.26597720250127
"GSE179285","IBD","GSM5413261",0.471289724042904,0.0237530968034292,0.227331962993549,0.277625216160117
"GSE179285","IBD","GSM5413262",0.0876458850178762,0.0371694265462473,0.409700974196491,0.465483714239386
"GSE179285","IBD","GSM5413263",0.260481004533997,0.0263267095797562,0.217249871870451,0.495942414015795
"GSE179285","IBD","GSM5413264",0.348637483481225,0.0270116128177125,0.279912252619829,0.344438651081234
"GSE179285","IBD","GSM5413265",0.379504153092876,0.0252511182454402,0.244971942892262,0.350272785769422
"GSE179285","IBD","GSM5413266",0.634753137262746,0.0113163148811029,0.138115601696363,0.215814946159788
"GSE179285","IBD","GSM5413267",0.466016890691674,0.0344332439086984,0.267806727334664,0.231743138064964
"GSE179285","IBD","GSM5413268",0.619724919381037,0.0173089209016822,0.155208426528013,0.207757733189268
"GSE179285","IBD","GSM5413269",3.56944595042324e-08,0.0246560995908013,0.291604604817239,0.6837392598975
"GSE179285","IBD","GSM5413271",0.611125674735003,0.0172460783737056,0.167022745807012,0.204605501084279
"GSE179285","IBD","GSM5413272",0.487009066304394,0.019421098832611,0.205013069276773,0.288556765586222
"GSE179285","IBD","GSM5413274",0.486658190307861,0.0166097780373275,0.17841532676812,0.318316704886692
"GSE179285","IBD","GSM5413275",0.631748890970589,0.0111590091404775,0.165095806702195,0.191996293186739
"GSE179285","IBD","GSM5413276",0.534094583917596,0.0158918942329215,0.201008082499078,0.249005439350404
"GSE179285","IBD","GSM5413277",0.538139624213581,0.0167554473045346,0.212590909080819,0.232514019401065
"GSE16879","IBD","GSM364633",0.88929024070277,0.00374657373180151,0.028057512266994,0.0789056732984344
"GSE16879","IBD","GSM364634",0.807332357114516,0.0110233179790305,0.0419657917518949,0.139678533154559
"GSE16879","IBD","GSM364635",0.88828760654832,0.00259617187181497,0.0295016150474088,0.079614606532456
"GSE16879","IBD","GSM364636",0.86820915178439,0.00259302385227654,0.0275774879431471,0.101620336420187
"GSE16879","IBD","GSM364637",0.821150431384521,0.00402366036944077,0.0398655203740309,0.134960387872007
"GSE16879","IBD","GSM364638",0.82242330699225,0.0064276119435336,0.0415129186909654,0.129636162373251
"GSE16879","IBD","GSM364639",0.824248690442819,0.0112424357272433,0.038355630049668,0.12615324378027
"GSE16879","IBD","GSM364640",0.793649657692888,0.00608658909223047,0.0387941141988052,0.161469639016077
"GSE16879","IBD","GSM364641",0.765267323177824,0.00786771363196077,0.0280300375727035,0.198834925617512
"GSE16879","IBD","GSM364642",0.820687971220916,0.00514299868481252,0.0430151277288811,0.131153902365391
"GSE16879","IBD","GSM364643",0.762432770504505,0.00637042429475956,0.0304648115969976,0.200731993603738
"GSE16879","IBD","GSM364644",0.778996270471886,0.00708038528568146,0.0306168920696763,0.183306452172756
"GSE16879","IBD","GSM364645",0.850547020595851,0.00407758980549595,0.0293254450441778,0.116049944554475
"GSE16879","IBD","GSM364646",0.524537188250294,0.0140915084120481,0.0502213978953281,0.41114990544233
"GSE16879","IBD","GSM364647",0.874483563588644,0.00527815217084198,0.0237562777195789,0.0964820065209347
"GSE16879","IBD","GSM364648",0.885372862107573,0.00389315696246662,0.0207972040366412,0.0899367768933187
"GSE16879","IBD","GSM364649",0.553831603986279,0.0137211936501511,0.0487077499151468,0.383739452448423
"GSE16879","IBD","GSM364650",0.708963656918768,0.012101083632485,0.0363219694103585,0.242613290038388
"GSE16879","IBD","GSM364651",0.516594636599532,0.0380333668584228,0.0745859960102951,0.370786000531751
"GSE16879","IBD","GSM364652",0.668897143519048,0.00875180964533472,0.0434958712736062,0.278855175562011
"GSE16879","IBD","GSM364653",0.74967174071465,0.0145300930233081,0.0365155506980871,0.199282615563954
"GSE16879","IBD","GSM364654",0.800618166418983,0.00862378132818699,0.0395355895870971,0.151222462665733
"GSE16879","IBD","GSM364655",0.824181593250556,0.0046755005887582,0.0313675576148262,0.13977534854586
"GSE16879","IBD","GSM364656",0.785037353310774,0.0101701384856384,0.0304300780639357,0.174362430139652
"GSE16879","IBD","GSM423010",0.829484600129729,0.00384860791489287,0.0316884976692301,0.134978294286148
"GSE16879","IBD","GSM423012",0.804195428432939,0.0164527029504568,0.0331218735231054,0.146229995093499
"GSE16879","IBD","GSM423013",0.848381849343545,0.00285386497683886,0.0229387065980406,0.125825579081576
"GSE16879","IBD","GSM423015",0.871712585815221,0.00206370737924666,0.0334351676490525,0.0927885391564792
