"accession","disease","role","feature","n_case","n_control","paired","npair","r_emp","effect_scale","yi","vi","mean_case","sd_case","mean_ctrl","sd_ctrl","beta_adj","se_beta_adj","p_adj","d_adj","se_d_adj","beta_unadj","d_unadj_same_den","sigma_full","joint_fallback","rank_full"
"GSE20347","ESCC","validation","TGFB_SMAD",17,17,TRUE,17,0.99,"SMCRH",0,0.00125,-0.0569176150837263,0.287962323914957,-0.0569176150837263,0.287962323914957,0.0556559196035582,0.233822785719419,0.815876655115174,0.158216732582691,0.664703367106778,0.0235947949957944,0.0670744710856303,0.351770123772907,FALSE,TRUE
"GSE20347","ESCC","validation","TIE_ANGPT_AXIS",17,17,TRUE,17,0.99,"SMCRH",0,0.00125000000000001,-0.172067514276448,0.471666753908936,-0.172067514276448,0.471666753908936,0.327147451611313,0.31520742885806,0.319787838378075,0.689882257579543,0.664703367106778,0.36342806477786,0.766390117244748,0.474207660824779,FALSE,TRUE
"GSE20347","ESCC","validation","VEGF_PDGF_AXIS",17,17,TRUE,17,0.99,"SMCRH",0,0.00125,-0.264270492582022,0.335366844305224,-0.264270492582022,0.335366844305224,0.574164125352046,0.165657801734465,0.00466554544883774,2.30383853580994,0.664703367106778,0.461463770707022,1.85162738473627,0.249220644775,FALSE,TRUE
"GSE20347","ESCC","validation","WNT_CTNNB1",17,17,TRUE,17,0.99,"SMCRH",0,0.00124999999999999,-0.141649284546336,0.400298465345063,-0.141649284546336,0.400298465345063,0.275285977612673,0.255108677974828,0.301758921552959,0.717276721783961,0.664703367106778,0.204785386319257,0.533582537847277,0.38379326869552,FALSE,TRUE
"GSE76925","COPD","discovery","EPH_RECEPTORS",111,40,FALSE,NA,NA,"SMD",0.39871475907242,0.0345354111914666,0.0516289718603127,0.429090738550321,-0.11703091782081,0.396788851342186,0.171682721096088,0.0773999071016847,0.0281013188313264,0.432977733345423,0.195199820483259,0.168659889681123,0.425354259730951,0.396516282187477,FALSE,TRUE
"GSE76925","COPD","discovery","ERBB_LIGANDS",111,40,FALSE,NA,NA,"SMD",-0.321883915972458,0.0343520860135182,-0.0524314925313826,0.417993679977427,0.0838154755216934,0.429909060012339,-0.0446040341206373,0.0738579663576593,0.546842918235797,-0.117884364849895,0.195199820483259,-0.136246968053076,-0.36008822090443,0.378371077262306,FALSE,TRUE
"GSE76925","COPD","discovery","ERBB_RECEPTORS",111,40,FALSE,NA,NA,"SMD",0.0937473834895191,0.0340381102405028,0.0407594190185197,0.535862642817604,-0.00940303417344263,0.522441653743416,0.0795154361858508,0.0787293893594739,0.31418529157567,0.197148726738579,0.195199820483259,0.0501624531919624,0.124371622055426,0.403327160673419,FALSE,TRUE
"GSE76925","COPD","discovery","FGFR_AXIS",111,40,FALSE,NA,NA,"SMD",-0.440219134058396,0.0346507073069929,-0.0209680458652137,0.353584874380837,0.13632544832986,0.360866482672315,-0.033690738231656,0.0583952458638527,0.564872487736445,-0.112619203112879,0.195199820483259,-0.157293494195074,-0.525790436804528,0.29915624778385,FALSE,TRUE
"GSE76925","COPD","discovery","HGF_MET_AXIS",111,40,FALSE,NA,NA,"SMD",-0.69041718311288,0.0355874059849611,-0.0391052478380782,0.441667196236237,0.246850354739038,0.313994441742912,-0.0871134491588779,0.0622871129067253,0.164074454641176,-0.273002373106531,0.195199820483259,-0.285955602577117,-0.896148170695007,0.319094109577152,FALSE,TRUE
"GSE76925","COPD","discovery","IGF_INSR_AXIS",111,40,FALSE,NA,NA,"SMD",-0.496974436533813,0.0348268354678438,-0.0348819938295574,0.417932023445767,0.165299751130127,0.347828803102738,-0.164019589524155,0.0740707403829214,0.0283646012177177,-0.432243477860996,0.195199820483259,-0.200181744959685,-0.527542191129032,0.379461109131881,FALSE,TRUE
"GSE76925","COPD","discovery","JAK_STAT",111,40,FALSE,NA,NA,"SMD",0.359291460301331,0.0344364605104841,0.0332568390379999,0.331189803301801,-0.0873131202431186,0.341370581344153,0.0481675468572608,0.0579654506457417,0.407356834021477,0.162205182482213,0.195199820483259,0.120569959281119,0.406021762017943,0.29695442599402,FALSE,TRUE
"GSE76925","COPD","discovery","PDGFR_KIT_CSF1R",111,40,FALSE,NA,NA,"SMD",0.115707208390534,0.0340533406582591,0.0533526935813576,0.409797450642644,0.00773985916433808,0.337753407506201,0.0507990719417398,0.0625960152927447,0.418386711541936,0.158412155747765,0.195199820483259,0.0456128344170196,0.142239358979881,0.320676602764157,FALSE,TRUE
"GSE76925","COPD","discovery","PI3K_AKT",111,40,FALSE,NA,NA,"SMD",0.1127153232992,0.0340510776981032,0.0116340729614459,0.272765248568146,-0.0204564808784195,0.310987822486216,0.0427727311286733,0.0549806809350371,0.437860562277933,0.151857512418968,0.195199820483259,0.0320905538398654,0.11393220749942,0.281663583495726,FALSE,TRUE
"GSE76925","COPD","discovery","RAS_MAPK",111,40,FALSE,NA,NA,"SMD",-0.0937978011799529,0.0340381415504202,-0.00534810600518776,0.286780871474996,0.021002570616987,0.257916019792219,-0.0417831908261832,0.0480293740112754,0.385765168092577,-0.169814233818121,0.195199820483259,-0.0263506766221748,-0.107093782755807,0.246052347242782,FALSE,TRUE
"GSE76925","COPD","discovery","RET_ALK_NTRK",111,40,FALSE,NA,NA,"SMD",0.577080052496801,0.0351117288334783,0.0613106070724921,0.356619990559371,-0.140531444490567,0.322449559092682,0.186319586873234,0.0683534590879077,0.00720483471685225,0.532080605655907,0.195199820483259,0.20184205156306,0.576408754682205,0.350171731299159,FALSE,TRUE
"GSE76925","COPD","discovery","SRC_FAK",111,40,FALSE,NA,NA,"SMD",-0.278775918017431,0.0342663467986331,-0.0252577210794211,0.339718852460295,0.0737520217845853,0.389294496161908,-0.0924319535184656,0.0661242618644439,0.164292196878297,-0.27286052388319,0.195199820483259,-0.0990097428640066,-0.292278257453638,0.338751653053467,FALSE,TRUE
"GSE76925","COPD","discovery","TAM_AXL_AXIS",111,40,FALSE,NA,NA,"SMD",0.245449343298586,0.0342084970226703,0.032472549695802,0.483926669391233,-0.0798682657947454,0.362991608515455,0.0420993598253252,0.0867814930820428,0.628323986270455,0.0946951612435907,0.195199820483259,0.112340815490548,0.252691054715621,0.444577729975349,FALSE,TRUE
"GSE76925","COPD","discovery","TGFB_SMAD",111,40,FALSE,NA,NA,"SMD",-0.11068972443459,0.0340495792576693,0.00648832211280585,0.415509002070102,0.0529906795623161,0.424930968276758,0.0656703891560505,0.0752697956726652,0.384396279801195,0.170305340406046,0.195199820483259,-0.0465023574495103,-0.120596206553663,0.38560381606048,FALSE,TRUE
"GSE76925","COPD","discovery","TIE_ANGPT_AXIS",111,40,FALSE,NA,NA,"SMD",-0.00414182657772754,0.0340090658127421,0.017107909806452,0.427910976747787,0.0190019413496568,0.523870343195015,0.126614418489376,0.0692717219422108,0.0696361418769894,0.356785006446595,0.195199820483259,-0.00189403154320474,-0.00533716510658743,0.354875951067547,FALSE,TRUE
"GSE76925","COPD","discovery","VEGF_PDGF_AXIS",111,40,FALSE,NA,NA,"SMD",-0.437920791349775,0.0346440243053547,-0.0129184476963059,0.317374393551265,0.133781588885709,0.374596989374163,-0.0742206916662742,0.0548985346419154,0.178492758999785,-0.263902593828769,0.195199820483259,-0.146700036582015,-0.521613572975646,0.281242751689025,FALSE,TRUE
"GSE76925","COPD","discovery","WNT_CTNNB1",111,40,FALSE,NA,NA,"SMD",-0.691474621219475,0.0355922446109647,-0.0562204089554914,0.374877425123584,0.196116004491514,0.32754299539258,-0.118492164946058,0.061001583921704,0.0540213479374985,-0.37916473375233,0.195199820483259,-0.252336413447006,-0.807454814115409,0.312508401753043,FALSE,TRUE
"GSE47460","COPD","validation","EPH_RECEPTORS",145,91,FALSE,NA,NA,"SMD",-0.175687283691967,0.0179509568268164,-0.0341435858384101,0.448296579450436,0.0487209577474594,0.503134598106476,-0.0165113133818709,0.0601297354529388,0.783874038127652,-0.0393065432014497,0.143143794173742,-0.0828645435858697,-0.197265879884676,0.420065262347007,FALSE,TRUE
"GSE47460","COPD","validation","ERBB_LIGANDS",145,91,FALSE,NA,NA,"SMD",-0.0299499717857287,0.0178874631385938,-0.0108249999627745,0.475892331102689,0.00295924218056139,0.429945182510962,-0.105650175913525,0.0605997775624193,0.0825984992131596,-0.249558127829892,0.143143794173742,-0.013784242143336,-0.0325599993857127,0.423348968163202,FALSE,TRUE
"GSE47460","COPD","validation","ERBB_RECEPTORS",145,91,FALSE,NA,NA,"SMD",-0.513333894328235,0.0184438501857468,-0.0718169394954619,0.506729834361796,0.179559739562271,0.456777694224166,-0.039599469355981,0.0537045773955036,0.46165656200226,-0.105548140694549,0.143143794173742,-0.251376679057734,-0.67001759165005,0.37517922244201,FALSE,TRUE
"GSE47460","COPD","validation","FGFR_AXIS",145,91,FALSE,NA,NA,"SMD",0.014888611010423,0.0178860323545426,-0.00510310772822513,0.297955591621103,-0.00975508093048738,0.331899600975688,0.048154056751211,0.0396185694929042,0.225443851726643,0.173982919536269,0.143143794173742,0.00465197320226237,0.0168078025806983,0.276774621782184,FALSE,TRUE
"GSE47460","COPD","validation","IGF_INSR_AXIS",145,91,FALSE,NA,NA,"SMD",0.0724019753146918,0.0178966687428724,0.0166956493080924,0.453491092003231,-0.0172279382950104,0.487939906432369,0.0301559027492492,0.0571620154707695,0.598319246541029,0.0755157126758286,0.143143794173742,0.0339235876031028,0.0849506617550356,0.399332823338389,FALSE,TRUE
"GSE47460","COPD","validation","JAK_STAT",145,91,FALSE,NA,NA,"SMD",0.243918712014179,0.0180116142768579,0.0264381614776475,0.416784230385149,-0.0757601892091621,0.419007424897314,-0.0635343206019385,0.0460164813587901,0.16871568125532,-0.197636660662999,0.143143794173742,0.10219835068681,0.317909132633283,0.321470320277645,FALSE,TRUE
"GSE47460","COPD","validation","PDGFR_KIT_CSF1R",145,91,FALSE,NA,NA,"SMD",0.593164310441026,0.0186309947029391,0.0768420243245204,0.398374584903193,-0.157162076329082,0.384869753620701,0.0980725048388926,0.0452137939790726,0.0311015004600938,0.310490874825933,0.143143794173742,0.234004100653603,0.740841054729334,0.315862760520334,FALSE,TRUE
"GSE47460","COPD","validation","PI3K_AKT",145,91,FALSE,NA,NA,"SMD",0.0657859023879053,0.0178947317490663,0.00459917673287637,0.295060113452832,-0.0143156569188836,0.272513668190544,-0.0672364573894525,0.0361656322651432,0.0642864853897594,-0.266122310456701,0.143143794173742,0.0189148336517602,0.074865027527465,0.252652463726419,FALSE,TRUE
"GSE47460","COPD","validation","RAS_MAPK",145,91,FALSE,NA,NA,"SMD",-0.317506125709439,0.0180991435179435,-0.062110670254773,0.325975228713982,0.0434949659582047,0.340260395080976,-0.148413198998706,0.0451564667353651,0.00117248938536079,-0.470462592537148,0.143143794173742,-0.105605636212978,-0.334764709166641,0.315462273415473,FALSE,TRUE
"GSE47460","COPD","validation","RET_ALK_NTRK",145,91,FALSE,NA,NA,"SMD",0.755086683715316,0.0190935201282426,0.0917173665459704,0.354087538200197,-0.167264904209602,0.32139269413193,0.189495367437082,0.0473177955351771,8.38255975009348e-05,0.573253372573662,0.143143794173742,0.258982270755573,0.783462214171075,0.330561277967418,FALSE,TRUE
"GSE47460","COPD","validation","SRC_FAK",145,91,FALSE,NA,NA,"SMD",-0.280518356377831,0.0180522799764221,-0.0488863756827585,0.440362604286919,0.0719440837407323,0.411137439747308,-0.109543034906416,0.0467867781958812,0.0200704875361188,-0.335146087130903,0.143143794173742,-0.120830459423491,-0.369679877105912,0.326851600280298,FALSE,TRUE
"GSE47460","COPD","validation","TGFB_SMAD",145,91,FALSE,NA,NA,"SMD",-0.239000381182987,0.0180065821669744,-0.0272728375240011,0.409092753614422,0.0681881375443435,0.3799482438034,-0.0978845479879604,0.0477931923886263,0.0416874274707571,-0.293170740218492,0.143143794173742,-0.095460975068345,-0.285911977917168,0.333882391929733,FALSE,TRUE
"GSE47460","COPD","validation","TIE_ANGPT_AXIS",145,91,FALSE,NA,NA,"SMD",0.160536406892728,0.0179401642765769,0.0332300775432138,0.447405951439598,-0.0391610954325929,0.452794090452938,0.104171243511776,0.0439007615124565,0.0184734121928094,0.339663061102969,0.143143794173742,0.0723911729758072,0.236040260064839,0.306689939063454,FALSE,TRUE
"GSE47460","COPD","validation","VEGF_PDGF_AXIS",145,91,FALSE,NA,NA,"SMD",-0.372103277387596,0.0181789119695951,-0.0522778226774296,0.411405463202429,0.105447495357793,0.439706411905254,-0.0833375075052192,0.0403694041592317,0.0401039901996388,-0.295502182153258,0.143143794173742,-0.157725318035223,-0.559270094048661,0.282019939406056,FALSE,TRUE
"GSE47460","COPD","validation","WNT_CTNNB1",145,91,FALSE,NA,NA,"SMD",-0.386052235131901,0.0182013176458827,-0.0743268964334605,0.387867353696576,0.0739208392330983,0.374489045769061,-0.136334757277263,0.0510528861879142,0.00811540871866402,-0.382259963963477,0.143143794173742,-0.14824773566656,-0.415661972231472,0.356654554831406,FALSE,TRUE
"GSE33814","NAFLD","discovery","EPH_RECEPTORS",31,13,FALSE,NA,NA,"SMD",0.541826474565739,0.112517231536255,0.0715316508873301,0.331417102483393,-0.120409582213017,0.38597228052729,-0.0903385794002885,0.117719908125131,0.447584319010857,-0.30956289088928,0.403390393299894,0.191941233100347,0.657724345388663,0.291826255856357,FALSE,TRUE
"GSE33814","NAFLD","discovery","ERBB_LIGANDS",31,13,FALSE,NA,NA,"SMD",0.381865218284196,0.110838198768015,0.0498457898893386,0.327263722674114,-0.0792323055134863,0.343358025419136,0.0842224106916589,0.133038979009825,0.530482434738824,0.255372610541942,0.403390393299894,0.129078095402825,0.391380511625106,0.329802050865695,FALSE,TRUE
"GSE33814","NAFLD","discovery","ERBB_RECEPTORS",31,13,FALSE,NA,NA,"SMD",0.195540416714068,0.109615642059305,0.0352129455778121,0.460772646601241,-0.0536909393561654,0.408573045461651,0.128618182103679,0.181498366749908,0.482868818408073,0.285861189791377,0.403390393299894,0.0889038849339776,0.197593916417013,0.449932298251277,FALSE,TRUE
"GSE33814","NAFLD","discovery","FGFR_AXIS",31,13,FALSE,NA,NA,"SMD",0.24572035390478,0.10986726067015,0.026269825011052,0.386075414229001,-0.066037464701068,0.321996894682422,0.137724309599811,0.153066151966648,0.373909547567233,0.362958516318682,0.403390393299894,0.09230728971212,0.243266544712857,0.379449175064645,FALSE,TRUE
"GSE33814","NAFLD","discovery","HGF_MET_AXIS",31,13,FALSE,NA,NA,"SMD",-0.375268688340673,0.110781443580671,-0.0339138635585455,0.446248073913691,0.132680670339929,0.409076468773774,-0.47424998750426,0.152035307198499,0.00345109842040451,-1.25831224672069,0.403390393299894,-0.166594533898475,-0.442019921485592,0.376893723112218,FALSE,TRUE
"GSE33814","NAFLD","discovery","IGF_INSR_AXIS",31,13,FALSE,NA,NA,"SMD",-1.5166484476797,0.135320033642038,-0.168244092298861,0.473500072128979,0.477498053538093,0.226624651074013,-0.399047804861388,0.150358015935602,0.0115512612028891,-1.07059174695042,0.403390393299894,-0.645742145836954,-1.73243958134598,0.372735737967415,FALSE,TRUE
"GSE33814","NAFLD","discovery","JAK_STAT",31,13,FALSE,NA,NA,"SMD",0.34773619257149,0.110555237571298,0.0421446421182131,0.303643278013725,-0.0628315502393144,0.277675314374043,0.052623372561526,0.118723675626162,0.660103707890811,0.178799745226917,0.403390393299894,0.104976192357528,0.356680226575608,0.294314583584787,FALSE,TRUE
"GSE33814","NAFLD","discovery","PDGFR_KIT_CSF1R",31,13,FALSE,NA,NA,"SMD",0.347881218940115,0.110556383967516,0.011038943643562,0.486424963326107,-0.154872375938533,0.419745654553125,-0.0980153801682508,0.129924836995726,0.455258603577461,-0.304317970834245,0.403390393299894,0.165911319582095,0.515121157791619,0.322082129752493,FALSE,TRUE
"GSE33814","NAFLD","discovery","PI3K_AKT",31,13,FALSE,NA,NA,"SMD",-0.366849122415902,0.110710440059857,-0.0130398824298509,0.320385285733438,0.0971700047871177,0.219119621650572,-0.0986862869767364,0.123514445088958,0.429264516501462,-0.322303193672452,0.403390393299894,-0.110209887216968,-0.35993854579495,0.306190844255266,FALSE,TRUE
"GSE33814","NAFLD","discovery","RAS_MAPK",31,13,FALSE,NA,NA,"SMD",0.996550832275618,0.12046652281772,0.0624701869313035,0.253649565621277,-0.202761540535577,0.279720145623081,0.238659713435306,0.110360090898053,0.0369349830700005,0.872353718487258,0.403390393299894,0.265231727466881,0.969480271245074,0.2735813562521,FALSE,TRUE
"GSE33814","NAFLD","discovery","RET_ALK_NTRK",31,13,FALSE,NA,NA,"SMD",-0.377758220972341,0.110802746820026,-0.0334920660794021,0.374780315122758,0.0997590802879127,0.262339194641934,-0.139509919302278,0.135169114609196,0.308543231389307,-0.416344823884447,0.403390393299894,-0.133251146367315,-0.397666526825912,0.335082631749009,FALSE,TRUE
"GSE33814","NAFLD","discovery","SRC_FAK",31,13,FALSE,NA,NA,"SMD",0.109821102656583,0.109318194559532,-0.000901190905925702,0.333279613359809,-0.0395177652831685,0.373690744363867,0.0310927313413546,0.12279772877705,0.801476336953532,0.102139585556415,0.403390393299894,0.0386165743772428,0.126855401000233,0.304414113019688,FALSE,TRUE
"GSE33814","NAFLD","discovery","TAM_AXL_AXIS",31,13,FALSE,NA,NA,"SMD",-0.474110574086929,0.111735469126263,-0.0312492216978964,0.414079894313444,0.16630763099369,0.39672496368621,-0.100238156256874,0.136560966441521,0.467443112714893,-0.296095658443015,0.403390393299894,-0.197556852691586,-0.583567461354155,0.338533015931286,FALSE,TRUE
"GSE33814","NAFLD","discovery","TGFB_SMAD",31,13,FALSE,NA,NA,"SMD",-0.925883143196546,0.118922727744382,-0.0641831222682883,0.373378134817496,0.271536882410652,0.308598012202163,-0.288375836948676,0.141623629893333,0.048742571970385,-0.821388650838336,0.403390393299894,-0.33572000467894,-0.956240316874234,0.351083298575346,FALSE,TRUE
"GSE33814","NAFLD","discovery","TIE_ANGPT_AXIS",31,13,FALSE,NA,NA,"SMD",-0.206431186651845,0.109665389562189,-0.00620727361317233,0.461958012884029,0.0909539397821977,0.462830781710849,-0.0752630889197437,0.153196783927203,0.626051440242735,-0.198179140984625,0.403390393299894,-0.0971612133953703,-0.255840227714426,0.379773010145315,FALSE,TRUE
"GSE33814","NAFLD","discovery","VEGF_PDGF_AXIS",31,13,FALSE,NA,NA,"SMD",0.658254495908323,0.114104993500382,0.0581260097530243,0.38806094480611,-0.185765459936524,0.294746030317129,0.0566246923585974,0.120958471073139,0.64236332032972,0.18884048978437,0.403390393299894,0.243891469689549,0.813365736253953,0.299854614988846,FALSE,TRUE
"GSE33814","NAFLD","discovery","WNT_CTNNB1",31,13,FALSE,NA,NA,"SMD",0.0890179268421415,0.109271189067607,0.0108499833363548,0.4151963505431,-0.0285023644759978,0.478172616227208,0.0445307344281955,0.166476888425318,0.790539208719315,0.107902488116129,0.403390393299894,0.0393523478123524,0.0953547318877263,0.41269423166841,FALSE,TRUE
"GSE66676","NAFLD","validation","EPH_RECEPTORS",31,34,FALSE,NA,NA,"SMD",-0.755643810015015,0.0660621182036576,-0.145994397963421,0.391111894718383,0.177642532107011,0.450338648161524,-0.225291049009477,0.0712280542402466,0.00246785717211605,-0.803913050414994,0.254165279140728,-0.323636930070432,-1.15484371360409,0.280243054759688,FALSE,TRUE
"GSE66676","NAFLD","validation","ERBB_LIGANDS",31,34,FALSE,NA,NA,"SMD",-0.00801931383961639,0.0616703239096611,-0.00647352249016786,0.411882761320263,-0.00341018616631476,0.343112171319976,-0.00361094813603527,0.0888196500106038,0.967708333090505,-0.0103330472575441,0.254165279140728,-0.00306333632385312,-0.00876600765439976,0.349456268420618,FALSE,TRUE
"GSE66676","NAFLD","validation","ERBB_RECEPTORS",31,34,FALSE,NA,NA,"SMD",-0.360921564625551,0.0626718628821018,-0.0813899032781762,0.473936076658537,0.0754682586398636,0.384475692428905,-0.115215972473148,0.0952745983651936,0.231369660640862,-0.307363140937745,0.254165279140728,-0.15685816191804,-0.41845254866973,0.374852925180395,FALSE,TRUE
"GSE66676","NAFLD","validation","FGFR_AXIS",31,34,FALSE,NA,NA,"SMD",-0.340858654421192,0.06256355708581,-0.0656366442548716,0.396476240316859,0.0678790387551518,0.378216581142878,-0.0533183452709788,0.0758954817653205,0.485115490379013,-0.178557033882778,0.254165279140728,-0.133515683010023,-0.447128736159019,0.298606804288551,FALSE,TRUE
"GSE66676","NAFLD","validation","HGF_MET_AXIS",31,34,FALSE,NA,NA,"SMD",-0.0197435857841585,0.0616728277541623,-0.00291464380190004,0.457623579122725,0.00655320082430983,0.488049865928567,-0.12872952717409,0.0947158603522704,0.179283634993759,-0.345439254694711,0.254165279140728,-0.00946784462620989,-0.0254064880299005,0.372654599686007,FALSE,TRUE
"GSE66676","NAFLD","validation","IGF_INSR_AXIS",31,34,FALSE,NA,NA,"SMD",-0.399876027807355,0.0628998356652036,-0.0887480528578788,0.48593688551862,0.0915475227317675,0.405223688828804,-0.196324031277604,0.112627654890015,0.0865213907185756,-0.443041740151947,0.254165279140728,-0.180295575589646,-0.406870544737261,0.44312761865343,FALSE,TRUE
"GSE66676","NAFLD","validation","JAK_STAT",31,34,FALSE,NA,NA,"SMD",-0.336285090547223,0.0625397343152757,-0.0726854104906902,0.315966246500481,0.0366543467698429,0.325981627173844,-0.113982970518408,0.0778635257726977,0.148534226054159,-0.372067835762697,0.254165279140728,-0.109339757260533,-0.356911270707541,0.306349970522864,FALSE,TRUE
"GSE66676","NAFLD","validation","PDGFR_KIT_CSF1R",31,34,FALSE,NA,NA,"SMD",-0.0153731233058493,0.0616716471675512,-0.00291933465555418,0.423082717469998,0.00376732592442236,0.435733341767201,0.0181785254618517,0.101258421577584,0.858139793958214,0.0456292911383994,0.254165279140728,-0.0066866605799765,-0.0167839565969025,0.398395964704205,FALSE,TRUE
"GSE66676","NAFLD","validation","PI3K_AKT",31,34,FALSE,NA,NA,"SMD",-0.228808279977587,0.0620725463680599,-0.0484758696439953,0.2993021089544,0.0270293944832881,0.348584073736213,-0.100021620301918,0.0686841051441632,0.150623173633478,-0.370129639030544,0.254165279140729,-0.0755052641272834,-0.279406952936567,0.270234020069018,FALSE,TRUE
"GSE66676","NAFLD","validation","RAS_MAPK",31,34,FALSE,NA,NA,"SMD",-0.024039170704528,0.0616742744660742,-0.00480801064422983,0.273894154020922,0.00211511689304493,0.293900516315426,0.00704748544230168,0.0600762370442872,0.907013600378166,0.0298158838304464,0.254165279140729,-0.00692312753727477,-0.0292897613034775,0.236366813151625,FALSE,TRUE
"GSE66676","NAFLD","validation","SRC_FAK",31,34,FALSE,NA,NA,"SMD",-0.194100602228996,0.0619596372511318,-0.0478691697540614,0.41395115995888,0.0306520217183491,0.38628899037245,-0.160118720526236,0.0869327358815382,0.0705219759966732,-0.468139175484637,0.254165279140728,-0.0785211914724105,-0.229572442954555,0.342032303450089,FALSE,TRUE
"GSE66676","NAFLD","validation","TAM_AXL_AXIS",31,34,FALSE,NA,NA,"SMD",-0.356430847991778,0.0626470826789355,-0.117098805792683,0.496731894583337,0.0578731289676757,0.47413911220911,-0.120232651666375,0.108211228604364,0.271036140727739,-0.282401058251933,0.254165279140728,-0.174971934760359,-0.410972051733701,0.425751420375749,FALSE,TRUE
"GSE66676","NAFLD","validation","TGFB_SMAD",31,34,FALSE,NA,NA,"SMD",-0.365416558882774,0.0626969773874401,-0.0834696712041316,0.405854086597477,0.067077452993425,0.408153675963054,-0.193105253921007,0.0886391378564584,0.0333719538536006,-0.553713088295768,0.254165279140728,-0.150547124197557,-0.431681227625094,0.348746052789453,FALSE,TRUE
"GSE66676","NAFLD","validation","TIE_ANGPT_AXIS",31,34,FALSE,NA,NA,"SMD",0.518190112210374,0.0637353753173391,0.0957825382008,0.485383254270218,-0.142614278448006,0.424589981044819,0.208150183904923,0.0990421014821379,0.0398649263646682,0.53416222801906,0.254165279140728,0.238396816648806,0.611782186999864,0.389675969184207,FALSE,TRUE
"GSE66676","NAFLD","validation","VEGF_PDGF_AXIS",31,34,FALSE,NA,NA,"SMD",-0.313180173193743,0.0624243047672549,-0.0691807525532051,0.377420933523115,0.0465169463717284,0.353349520225468,-0.0595150975725353,0.0775372012027271,0.445804728355507,-0.195089210765569,0.254165279140728,-0.115697698924934,-0.379254570542346,0.305066063566439,FALSE,TRUE
"GSE66676","NAFLD","validation","WNT_CTNNB1",31,34,FALSE,NA,NA,"SMD",0.0812633904038,0.0617206272113954,0.0225237930818783,0.436600053023983,-0.0114275926292005,0.389899834258724,-0.00317491327998189,0.103914228176811,0.975728978194375,-0.00776556525715773,0.254165279140728,0.0339513857110787,0.083042174087923,0.408845096891753,FALSE,TRUE
