accession,disease_e,sample,epic_cancer,epic_caf,epic_endo,epic_immune,pos,disease_x,epi,fib,end,imm
GSE41258,CRC,GSM1012397,0.714922209871698,0.0227646385494237,0.0337849771417192,0.228528174437159,74,CRC,0.500472090377111,0.0076457088247803,0.0025986757002353,0.197752864859437
GSE41258,CRC,GSM1012398,0.755919176540109,0.0218392943193698,0.0404549673828461,0.181786561757675,75,CRC,0.423982096000563,0.0,1.35750716245505e-18,0.342491693009923
GSE41258,CRC,GSM1012399,0.608064758042764,0.0296595267114172,0.0881505083602989,0.27412520688552,76,CRC,0.386059765388704,1.48093179887789e-18,0.0407283049206341,0.604535020502935
GSE41258,CRC,GSM1012400,0.713703004896012,0.018574518421187,0.0468395144317921,0.220882962251009,77,CRC,0.45161778209936,8.673617379884041e-19,0.0446724772559225,0.247626455254227
GSE41258,CRC,GSM1012401,0.77661890205913,0.0075248305047314,0.0274703321106327,0.188385935325505,78,CRC,0.501816796205121,2.23833423432677e-17,0.0,0.169175084312335
GSE41258,CRC,GSM1012405,0.765607949077679,0.0102576967824763,0.0230544668779482,0.201079887261896,79,CRC,0.515250445442146,7.699892436644419e-18,1.4580629298208099e-18,0.137197390924431
GSE41258,CRC,GSM1012407,0.735062915468873,0.0258329745842822,0.03727147406181,0.201832635885035,80,CRC,0.44328420257896,0.0142601340919439,0.0276072326583514,0.269144856098542
GSE41258,CRC,GSM1012408,0.734306447424555,0.02476278215533,0.0467048959564146,0.194225874463701,81,CRC,0.468698075151583,0.0520689653814434,0.0735070018600385,0.276708247264335
GSE41258,CRC,GSM1012409,0.75424676982179,0.0192567318213369,0.0394788767767543,0.187017621580119,82,CRC,0.450040821716898,3.53835131066204e-17,0.0418151662609588,0.31191126686281
GSE41258,CRC,GSM1012410,0.764861320122612,0.0118126557751896,0.0373217236822844,0.186004300419914,83,CRC,0.492761516905148,0.0,0.0132236678215451,0.24606353366794
GSE41258,CRC,GSM1012411,0.699248574817013,0.0274059429955019,0.0382391267126085,0.235106355474877,84,CRC,0.482605368508818,0.105537139766726,0.0346075822907814,0.396181657704093
GSE41258,CRC,GSM1012412,0.660912003583267,0.0366785318512735,0.0514376792000949,0.250971785365364,85,CRC,0.45439742514112,0.0144110080507064,0.0807827310878401,0.370029753512609
GSE41258,CRC,GSM1012413,0.710648824826795,0.0162111176533051,0.0411605793458022,0.231979478174098,86,CRC,0.505621832843013,0.0,0.0295189933068471,0.22913561547974
GSE41258,CRC,GSM1012414,0.641026897831719,0.062175770387727,0.0689569179459163,0.227840413834638,87,CRC,0.397163371226128,0.0472216962772044,0.102840299048308,0.484357482056697
GSE41258,CRC,GSM1012416,0.677415971677352,0.0494822491897129,0.0524997181635458,0.220602060969389,88,CRC,0.446772197525089,0.0561984501867768,0.047712044199537,0.530813354345368
GSE41258,CRC,GSM1012419,0.708841284791829,0.0063277441931783,0.0395401407780312,0.245290830236961,89,CRC,0.500929934161682,0.0,0.0009805722494378,0.426821217342892
GSE41258,CRC,GSM1012421,0.729640034491591,0.0306520179865589,0.0561406598163113,0.183567287705539,90,CRC,0.460541463668605,0.0709551804761198,0.0651585440278381,0.25109806768059
GSE41258,CRC,GSM1012423,0.699599505289886,0.0210852775101111,0.041287758365371,0.238027458834632,91,CRC,0.491918116550057,4.0462657702871004e-18,1.2590707423294399e-18,0.407246783929502
GSE41258,CRC,GSM1012424,0.694011561590927,0.0382804438013131,0.0656829450261608,0.202025049581599,92,CRC,0.417438276110701,0.0526555161550538,0.105758998160399,0.233449802521298
GSE41258,CRC,GSM1012426,0.668313945672774,0.0307844921736807,0.0568905587803183,0.244011003373227,93,CRC,0.448393654606064,1.07143019535489e-18,0.0311157370881301,0.593647954003465
GSE41258,CRC,GSM1012427,0.687459164631206,0.0244049264382638,0.033808368661563,0.254327540268967,94,CRC,0.498586537518727,1.26531005143431e-18,4.86756735911241e-18,0.338824118275818
GSE41258,CRC,GSM1012428,0.763225106633568,0.0110945049962903,0.0251939383522375,0.200486450017905,95,CRC,0.51324877323254,1.35226202718551e-18,0.0,0.229801780067843
GSE41258,CRC,GSM1012429,0.625986522303553,0.0169225712225803,0.0421285646832029,0.314962341790664,96,CRC,0.408926982376639,1.27820358263267e-18,0.078846648142621,0.586637076851248
GSE41258,CRC,GSM1012432,0.712381022094672,0.0212090942583876,0.039546217672932,0.226863665974009,97,CRC,0.452512456088146,2.561870300549e-18,0.0350981743600519,0.472930579317136
GSE41258,CRC,GSM1012434,0.619236683272436,0.0380345687455735,0.100182484212144,0.242546263769847,98,CRC,0.43628922089559,0.0449511711561385,0.128302383293282,0.408657029017684
GSE41258,CRC,GSM1012437,0.748279789517115,0.0197095659785091,0.0306029051693272,0.201407739335049,99,CRC,0.471511123726443,0.0,3.28371939121385e-18,0.259527335731525
GSE41258,CRC,GSM1012439,0.660134662320418,0.0513093968854558,0.0520675995114561,0.236488341282671,100,CRC,0.461842347164623,0.171618993737874,0.0574524130763315,0.358735311884617
GSE41258,CRC,GSM1012440,0.574460289457687,0.0268512484508842,0.0597029549425447,0.338985507148884,101,CRC,0.382957113523482,2.4837672914130097e-18,0.0133310020377567,0.721025373390292
GSE41258,CRC,GSM1012441,0.665177170052492,0.0334607059660176,0.0713278835051942,0.230034240476296,102,CRC,0.454399336126774,0.0901434623175313,0.0920282404569818,0.45675568289154
GSE41258,CRC,GSM1012442,0.672866098208878,0.0310705172295933,0.0654651664546546,0.230598218106874,103,CRC,0.396141334349427,0.0,0.0630937446128378,0.479465548474145
GSE41258,CRC,GSM1012445,0.733608337774374,0.0158672775656121,0.0460347089549549,0.20448967570506,104,CRC,0.416293764864431,0.0,0.0,0.357311172582979
GSE41258,CRC,GSM1012446,0.677276523176285,0.0227982254613549,0.0464021901299311,0.253523061232429,105,CRC,0.492022622681323,0.0,0.0072690270249801,0.206139799619831
GSE41258,CRC,GSM1012447,0.684040214942673,0.0551440908312023,0.0644811855307354,0.19633450869539,106,CRC,0.389433995404905,0.122375510936688,0.103376737123902,0.467110668413278
GSE41258,CRC,GSM1012451,0.691301612002196,0.0228201461583415,0.0427191680180388,0.243159073821423,107,CRC,0.507466045982861,0.0988569154097987,0.0405688591880067,0.215818220660908
GSE41258,CRC,GSM1012455,0.652662491645304,0.0329858172035199,0.0558760208250445,0.258475670326132,108,CRC,0.443915671316715,0.009750076118256,0.0541720587336644,0.426230674822534
GSE41258,CRC,GSM1012456,0.655133770494998,0.0341173702413808,0.0653036692614621,0.245445190002159,109,CRC,0.432411267010163,0.0563712341886446,0.0951820025193125,0.591252336925407
GSE41258,CRC,GSM1012459,0.568704778749611,0.0145612952489895,0.104188111396535,0.312545814604864,110,CRC,0.335860999332196,0.403835884557819,0.165882443142165,0.453978438011912
GSE41258,CRC,GSM1012461,0.624669186581621,0.035049391769011,0.0608371762966586,0.279444245352709,111,CRC,0.398514238930708,0.0638233150268077,0.0743365553983124,0.514098605462266
GSE41258,CRC,GSM1012462,0.65395285330513,0.0268888731343066,0.069854853697327,0.249303419863236,112,CRC,0.414556009984,0.303026021057012,0.111974186906511,0.396294819822426
GSE41258,CRC,GSM1012463,0.533033351677658,0.029422311884343,0.0776749398661366,0.359869396571862,113,CRC,0.331899771611449,0.104949313031303,0.0659406703708531,0.797359014184747
GSE41258,CRC,GSM1012465,0.637383627649124,0.0136652527318218,0.0722209603517518,0.276730159267302,114,CRC,0.488564540094146,0.163263164961549,0.0460597267851948,0.380643008951403
GSE41258,CRC,GSM1012466,0.652299187297167,0.012029522845376,0.0712162454685057,0.264455044388952,115,CRC,0.475772655732133,0.111857722791123,0.077376623202753,0.463965299845925
GSE41258,CRC,GSM1012467,0.691117776357582,0.0187305962310104,0.0477249899443368,0.24242663746707,116,CRC,0.464402835028184,1.44250300015262e-17,0.0,0.496960554661078
GSE41258,CRC,GSM1012468,0.716010263841132,0.0197133966762178,0.0405097014221871,0.223766638060463,117,CRC,0.463834074187741,0.0485271857508943,0.0161167087731578,0.217723896498902
GSE41258,CRC,GSM1012469,0.689016653864263,0.0286717818183217,0.0382395355487149,0.2440720287687,118,CRC,0.440275472353668,0.0887049482093914,0.0,0.43130406994485
GSE41258,CRC,GSM1012471,0.652298212745306,0.0301976977449694,0.0498463620883808,0.267657727421344,119,CRC,0.454113428956242,0.107975878644322,0.101804327333952,0.249529255782159
GSE41258,CRC,GSM1012474,0.678937332085325,0.0330935225558842,0.0484408288160988,0.239528316542692,120,CRC,0.454075812817532,0.164326144926946,0.0725641480200153,0.266523803225859
GSE41258,CRC,GSM1012478,0.636619015210034,0.0213702538580893,0.0439756329516702,0.298035097980206,121,CRC,0.417556805535413,0.0726357413263735,0.017332153097385,0.444158712776739
GSE41258,CRC,GSM1012479,0.63509620326218,0.0223657084936683,0.0440010770725669,0.298537011171585,122,CRC,0.367729787870378,0.0132332927431013,0.0024516966553937,0.474769746549856
GSE41258,CRC,GSM1012483,0.600739916494981,0.0118819482520075,0.0814494823352988,0.305928652917713,123,CRC,0.472281955431076,0.0,0.0390864787651058,0.544403144721605
GSE41258,CRC,GSM1012486,0.736966611478501,0.0117225061320016,0.0411415553882016,0.210169327001296,124,CRC,0.438169053192111,0.0,6.12187010205587e-19,0.532317659864707
GSE41258,CRC,GSM1012487,0.617772593684373,0.0102995704484751,0.0699032443869292,0.302024591480223,125,CRC,0.461791722771751,4.13692591894418e-17,0.0187621205250203,0.544539412902123
GSE41258,CRC,GSM1012488,0.345933754453034,0.033122859010194,0.0415023470445703,0.579441039492201,126,CRC,0.312562825474959,0.108295232028685,7.529630787516491e-19,1.03917064380111
GSE41258,CRC,GSM1012490,0.64221536361527,0.040518245489015,0.0628392130769056,0.254427177818809,127,CRC,0.411570040346359,0.105674145351318,0.063983210314534,0.56411484313988
GSE41258,CRC,GSM1012492,0.598610462115015,0.0521869982260192,0.101144007510822,0.248058532148143,128,CRC,0.301339713756851,0.0948852910429988,0.186881093673286,0.678452208647876
GSE41258,CRC,GSM1012495,0.583631941270979,0.0359745925112076,0.114268073100602,0.266125393117212,129,CRC,0.42761597877987,4.10121285538751e-17,0.162271858519004,0.273739972861609
GSE41258,CRC,GSM1012498,0.6611990337961,0.0113352167963367,0.0519874247416684,0.275478324665895,130,CRC,0.497145850934573,0.0704118119789367,0.0,0.53144419153581
GSE41258,CRC,GSM1012499,0.704745337689658,0.0198651081181884,0.0470162543685369,0.228373299823617,131,CRC,0.472735174621977,0.0,0.0629061862239472,0.323646128610027
GSE41258,CRC,GSM1012500,0.696584561502182,0.0354178448507903,0.0473065372767149,0.220691056370313,132,CRC,0.503262460641199,0.0250115344656033,0.0458559734595063,0.373635328020244
GSE41258,CRC,GSM1012502,0.559106005646579,0.0564293911612116,0.0865141393041225,0.297950463888087,133,CRC,0.361478831602521,0.25683233677972,0.13333984368891,0.511349572225166
GSE41258,CRC,GSM1012507,0.61939956453865,0.0361079767346205,0.09793689248025,0.246555566246479,134,CRC,0.376077188430818,0.150185646769675,0.20679703533694,0.254563796188346
GSE41258,CRC,GSM1012509,0.681395502636952,0.0212738069630933,0.0579545574698038,0.239376132930151,135,CRC,0.445445568757554,0.0082731550635786,0.0834433617941076,0.307453631862263
GSE41258,CRC,GSM1012510,0.667493424626108,0.0183911753733489,0.0474514106848776,0.266663989315666,136,CRC,0.50270674088454,0.0025087355229147,0.0511244042919992,0.374847712333543
GSE41258,CRC,GSM1012511,0.65139032156579,0.0262219212017271,0.043907010280773,0.27848074695171,137,CRC,0.484926993171864,0.0880058737469255,0.0165770339893145,0.502174653963733
GSE41258,CRC,GSM1012513,0.611758122738057,0.0267253646014388,0.0731519727280442,0.28836453993246,138,CRC,0.457691361119079,0.197813789920631,0.0958705863758644,0.666196407706935
GSE41258,CRC,GSM1012525,0.698183688782078,0.0206690697058364,0.0386457064782328,0.242501535033853,139,CRC,0.323049948613833,0.0,0.073247481410899,0.281703516040928
GSE41258,CRC,GSM1012526,0.683784578300709,0.0320824598051986,0.0561438698848832,0.227989092009209,140,CRC,0.344900672015837,0.191415907847458,0.0779342522152733,0.430212195969516
GSE41258,CRC,GSM1012527,0.71541732600519,0.01983189171757,0.023619952891643,0.241130829385597,141,CRC,0.51874600923907,6.35365439165673e-19,0.0,0.0749451217106249
GSE41258,CRC,GSM1012528,0.659329159936486,0.0460534515324556,0.0579807200940597,0.236636668436999,142,CRC,0.434361506051686,0.0895887908359621,0.0724763688830269,0.596316195333903
GSE41258,CRC,GSM1012529,0.683412625928237,0.0250515906874971,0.032910813232635,0.258624970151631,143,CRC,0.329723431641101,0.0,6.3343544826905e-18,0.700230412570656
GSE41258,CRC,GSM1012530,0.661923300284387,0.0134985986112257,0.0593957927288266,0.265182308375561,144,CRC,0.486319951812968,0.0600177435797813,0.0720221501168134,0.54414449287479
GSE41258,CRC,GSM1012531,0.641614726441046,0.0409467402399584,0.0732314184759623,0.244207114843033,145,CRC,0.399363878884061,0.0,0.0918775540690407,0.736276466159451
GSE41258,CRC,GSM1012532,0.738845593912723,0.0087699261211143,0.0219008349645516,0.230483645001611,146,CRC,0.450230360775627,1.7071046287192202e-17,7.179094574436979e-18,0.214377770196565
GSE41258,CRC,GSM1012533,0.697563572514293,0.0125979081082816,0.0298041186823867,0.260034400695039,147,CRC,0.333242005297431,0.0,0.0,0.566112468908768
GSE41258,CRC,GSM1012534,0.668936688754667,0.0108335572582396,0.0654827905762825,0.25474696341081,148,CRC,0.437235553529938,3.9517629439995804e-17,0.0271801575827517,0.623385889448201
GSE41258,CRC,GSM1012535,0.739295501991257,0.0165649173316733,0.0360160790094481,0.208123501667622,149,CRC,0.52801303897632,0.0,0.0,0.147882467534123
GSE41258,CRC,GSM1012536,0.561642610922433,0.0306294000271571,0.104824717298364,0.302903271752045,150,CRC,0.340635267153981,0.242023152245895,0.170369432473467,0.679350899595564
GSE41258,CRC,GSM1012537,0.627468783404748,0.0122085261802516,0.0679410048838689,0.292381685531131,151,CRC,0.428998908128515,0.0047452638403677,0.0713300883206914,0.541236682533455
GSE41258,CRC,GSM1012538,0.780434462180149,0.0119144528801831,0.0344280400965167,0.173223044843152,152,CRC,0.484625775850506,2.1953666154635e-17,3.3928579748526997e-19,0.32865510614792
GSE41258,CRC,GSM1012539,0.742133849678634,0.0358363400547631,0.0331622815705008,0.188867528696102,153,CRC,0.459899816609934,0.0,4.5921439503011e-18,0.290528249945671
GSE41258,CRC,GSM1012540,0.621804616641219,0.0177324987851838,0.0882289870273314,0.272233897546265,154,CRC,0.345855003494349,0.328360032336979,0.120097688924525,0.447608937136456
GSE41258,CRC,GSM1012541,0.766176527158342,0.008194486873227,0.0280253021267073,0.197603683841723,155,CRC,0.510357840861148,4.1454958757944194e-18,4.31558396947139e-18,0.204544769240399
GSE41258,CRC,GSM1012542,0.738070080602327,0.0288749231284819,0.0377075084814273,0.195347487787764,156,CRC,0.489388666203232,0.102755250658128,0.0186937404573201,0.24501011513107
GSE41258,CRC,GSM1012543,0.689292669166218,0.0484486096687531,0.0732461914537912,0.189012529711238,157,CRC,0.459595016493514,0.0728180139320348,0.161238639613702,0.190220889281138
GSE41258,CRC,GSM1012544,0.680055110234934,0.0211931450610289,0.0403571541543105,0.258394590549727,158,CRC,0.503265521679425,0.0,1.13845959504228e-19,0.357653231105734
GSE41258,CRC,GSM1012546,0.687561724816019,0.0311004668531646,0.0588907450693738,0.222447063261443,159,CRC,0.491539227455834,0.0,0.0630130149094305,0.290488177449319
GSE41258,CRC,GSM1012547,0.639901639318801,0.0262671608624941,0.0649937885644801,0.268837411254225,160,CRC,0.434583890124722,4.5634837957262695e-18,0.0575603491553887,0.429621594699308
GSE41258,CRC,GSM1012548,0.659071679802154,0.0127072076769649,0.0649725881411642,0.263248524379717,161,CRC,0.391732360899598,0.215383642159332,0.0881114832051823,0.552443915421043
GSE41258,CRC,GSM1012549,0.7422990443564,0.020188963485296,0.042271126726223,0.195240865432081,162,CRC,0.498804102871666,0.0,0.0125314143434603,0.378247952768988
GSE41258,CRC,GSM1012550,0.655818063192117,0.0104256590530803,0.0602961690612567,0.273460108693546,163,CRC,0.434430284348522,0.0,2.78075312873784e-19,0.612691572592891
GSE41258,CRC,GSM1012553,0.72369781394227,0.0185710821677445,0.0406374340001558,0.21709366988983,164,CRC,0.465829592985672,7.9897943242387e-18,0.0212419256996816,0.368821307460978
GSE41258,CRC,GSM1012554,0.646150963935209,0.0182779457623115,0.0666822887473836,0.268888801555096,165,CRC,0.323408369349367,0.431227573190278,0.0462182716544002,0.548833829565672
GSE41258,CRC,GSM1012558,0.668301998815368,0.0211862759813455,0.0711347681457096,0.239376957057577,166,CRC,0.408503601977422,2.8949165632558397e-18,0.0973742949401982,0.498360743876193
GSE41258,CRC,GSM1012562,0.673185792432152,0.0420859033871366,0.069037014937694,0.215691289243018,167,CRC,0.400495666098482,0.0446052814098434,0.11710203763075,0.475126445858742
GSE41258,CRC,GSM1012563,0.583329768454635,0.0244440671167582,0.107819240043208,0.284406924385399,168,CRC,0.414008851387095,0.29992048325262,0.107136969547288,0.529789805499158
GSE41258,CRC,GSM1012564,0.698684655885487,0.0220989740697017,0.0443293738712297,0.234886996173582,169,CRC,0.462424528805004,8.010203538523059e-18,0.0276201141480404,0.22568691009012
GSE41258,CRC,GSM1012565,0.686477113547577,0.0219227861321537,0.0580407440094561,0.233559356310813,170,CRC,0.480954525565391,4.8560799431519405e-19,0.0445476154257661,0.408016195268905
GSE41258,CRC,GSM1012567,0.66264967531782,0.0364719869467775,0.0619494520762255,0.238928885659177,171,CRC,0.431883258251775,0.0868293415908919,0.0766688714469125,0.528552779951864
GSE41258,CRC,GSM1012568,0.631237630935307,0.0144446521984896,0.0521078776925077,0.302209839173696,172,CRC,0.462769900689778,0.0248863606303824,0.0,0.65249928096218
GSE41258,CRC,GSM1012569,0.584527990125281,0.0453489624571254,0.0769594232564955,0.293163624161098,173,CRC,0.354964406404024,0.0107718169844611,0.0778940595775223,0.641179168300289
GSE41258,CRC,GSM1012570,0.653981553680564,0.0531202425425742,0.0723059263138066,0.220592277463055,174,CRC,0.40594489893897,0.108913880069844,0.0773137989724167,0.473599720380093
GSE41258,CRC,GSM1012571,0.65614350964028,0.0385201091680178,0.0743479908224048,0.230988390369297,175,CRC,0.369967426323958,0.0682028854042229,0.10923085841198,0.451539966491209
GSE41258,CRC,GSM1012572,0.652353613088669,0.0128310391004252,0.036834705235754,0.297980642575152,176,CRC,0.466448886578261,0.0,2.77090976400944e-18,0.428622636762448
GSE41258,CRC,GSM1012573,0.668642439847877,0.0110424012071597,0.0552280734361227,0.26508708550884,177,CRC,0.436242187923489,2.0361394079876e-17,0.0,0.660841303522456
GSE41258,CRC,GSM1012574,0.678175900865065,0.0160148689615957,0.0426450837938908,0.263164146379449,178,CRC,0.486193220622889,2.55946497901554e-18,0.0293401434966935,0.42250702446288
GSE41258,CRC,GSM1012575,0.602346709952276,0.0142197325346499,0.0605760134076354,0.322857544105438,179,CRC,0.454187217751951,0.136769961394809,0.0362373776056823,0.625949369211677
GSE41258,CRC,GSM1012576,0.739358581389873,0.0222026716624549,0.0326348297319379,0.205803917215734,180,CRC,0.478601042064897,0.0,0.0126409313875722,0.333666587432812
GSE41258,CRC,GSM1012577,0.739050189799319,0.0202132137494237,0.0549159999473299,0.185820596503927,181,CRC,0.457263432004465,2.17731439695332e-18,0.133676554013674,0.182297406138632
GSE41258,CRC,GSM1012578,0.705328049977724,0.0204955551708564,0.068434789143206,0.205741605708214,182,CRC,0.448044290429359,1.32278900711644e-18,0.0851325022592627,0.411876334472271
GSE41258,CRC,GSM1012579,0.6999039369959,0.0160250768202708,0.0351231744138637,0.248947811769966,183,CRC,0.458820525372381,2.13822426943095e-18,0.0,0.47237613510634
GSE41258,CRC,GSM1012580,0.741498426792096,0.015371387389422,0.0458570001470987,0.197273185671383,184,CRC,0.469356089847334,1.32234989839004e-17,0.0187991630338776,0.318721516865228
GSE41258,CRC,GSM1012581,0.624671224323461,0.0158756407893714,0.087150166544584,0.272302968342584,185,CRC,0.450458327543487,0.124186601292938,0.0927911828966146,0.518042406665923
GSE41258,CRC,GSM1012583,0.642160261508076,0.0332053625572483,0.0553573800955197,0.269276995839155,186,CRC,0.446169341604486,0.0039552153131175,0.0446891286264121,0.642114726748024
GSE41258,CRC,GSM1012584,0.702658285360792,0.0168656222337309,0.0440848283858325,0.236391264019644,187,CRC,0.518741737087565,0.0,0.0240305989342855,0.219559183664202
GSE41258,CRC,GSM1012585,0.667579488916449,0.0103549413321269,0.0576665945365016,0.264398975214922,188,CRC,0.467583818626245,0.0,0.0332632435479121,0.555892836835591
GSE41258,CRC,GSM1012586,0.755498417090458,0.0105453708026335,0.026477398156131,0.207478813950777,189,CRC,0.552699321761351,0.0004838547464723,8.47721363270094e-19,0.211215685565686
GSE41258,CRC,GSM1012587,0.749994755116894,0.0246545457289059,0.0368836487090612,0.188467050445139,190,CRC,0.440916043614873,0.0,0.0049481882662888,0.434229441289448
GSE41258,CRC,GSM1012588,0.649688177928668,0.0168547114172922,0.098540301834324,0.234916808819716,191,CRC,0.475829548451492,0.0,0.158826555057718,0.395391090587874
GSE41258,CRC,GSM1012589,0.638906697211565,0.0201365327536985,0.060015097135565,0.280941672899171,192,CRC,0.393314176063523,1.34357524837863e-18,0.0368456189191265,0.528575289374331
GSE41258,CRC,GSM1012590,0.619536980008709,0.0160350672088143,0.0754372269881437,0.288990725794333,193,CRC,0.440510903400876,0.113287823485869,0.0612290973101945,0.558918863276265
GSE41258,CRC,GSM1012591,0.68535660577564,0.0380788932790535,0.0708164000421871,0.205748100903119,194,CRC,0.376899883798249,0.0,0.118212416822638,0.440273907519234
GSE41258,CRC,GSM1012592,0.614941362468104,0.0139639406454804,0.091317416598618,0.279777280287797,195,CRC,0.441374847459809,0.193168980416122,0.0963182224566977,0.536997277044463
GSE41258,CRC,GSM1012593,0.629104103998144,0.0456625366637366,0.0836643515440302,0.241569007794089,196,CRC,0.418510434415112,0.0530345795261322,0.0939597920534972,0.368131560423639
GSE41258,CRC,GSM1012594,0.664882573552645,0.0149866744334737,0.0547377315752912,0.26539302043859,197,CRC,0.454480850087492,0.204228660214018,0.0,0.490623617342924
GSE41258,CRC,GSM1012595,0.706763295947933,0.0182281566509387,0.0339175928272878,0.24109095457384,198,CRC,0.454023482307792,0.0,0.0,0.300148752377938
GSE41258,CRC,GSM1012596,0.713565210817763,0.0311070831460059,0.0428556527393077,0.212472053296924,199,CRC,0.39323576111265,0.0724272174024267,0.0482758661111678,0.379698379659838
GSE41258,CRC,GSM1012597,0.691556791663344,0.036526819568786,0.0442986024443753,0.227617786323495,200,CRC,0.411091013989535,0.0,5.9600762715220705e-19,0.433303123167558
GSE41258,CRC,GSM1012600,0.679935813203109,0.0276476347883715,0.0598009135826094,0.23261563842591,201,CRC,0.448861075913353,0.0030816246351214,0.0574359764657377,0.51951244882399
GSE41258,CRC,GSM1012602,0.706317073504586,0.0304290974187003,0.0549762088129145,0.208277620263799,202,CRC,0.480494322719734,0.0479943387777223,0.0694636845381426,0.421097507368039
GSE41258,CRC,GSM1012603,0.617964946259015,0.0145702410102078,0.0539666854750582,0.313498127255719,203,CRC,0.430864395631459,0.165484137470124,0.0343355988520708,0.636527240111823
GSE41258,CRC,GSM1012604,0.591573879519107,0.0458402321433724,0.105617566529045,0.256968321808476,204,CRC,0.299211116254149,0.402534107346698,0.195948263114273,0.519769153979141
GSE41258,CRC,GSM1012605,0.745604599179976,0.0265798762161276,0.0423345591396361,0.18548096546426,205,CRC,0.522694058184723,0.0,0.0842405672284207,0.177183679316969
GSE41258,CRC,GSM1012606,0.639358144234167,0.0097527734929223,0.064249212831084,0.286639869441827,206,CRC,0.395385196585661,0.0244270530408903,0.0805309884510703,0.620357886862725
GSE41258,CRC,GSM1012611,0.744750712898539,0.0316634281445587,0.0330612325721366,0.190524626384766,207,CRC,0.501875726824765,0.0516789031513597,0.0126160018143421,0.292554359559472
GSE41258,CRC,GSM1012612,0.601208867134887,0.0102368155170412,0.0717918358280576,0.316762481520014,208,CRC,0.436284462108222,8.73138025581856e-19,0.0430442315098194,0.66348800154173
