accession,disease,feature,paired,patient_ids_available,n_both_arm_patients,n_case,n_control,npair,r_emp,measure,yi,vi,mean_case,sd_case,mean_ctrl,sd_ctrl,beta_base,se_base,p_base,not_estimable_reason
GSE87473,IBD,EPH_RECEPTORS,FALSE,TRUE,0,106,21,NA,NA,SMDH,0.445062369250203,0.0630547267603317,0.0524160092023103,0.454821099901319,-0.156341024442914,0.477366892371249,0.121938509640422,NA,NA,
GSE87473,IBD,ERBB_LIGANDS,FALSE,TRUE,0,106,21,NA,NA,SMDH,1.34518091191133,0.0485552626725725,0.0512487421619049,0.431028416178636,-0.430658483838665,0.260419732767019,1.21352300271098,NA,NA,
GSE87473,IBD,ERBB_RECEPTORS,FALSE,TRUE,0,106,21,NA,NA,SMDH,-1.50984915193582,0.0500640607053995,-0.178060882186356,0.479845131699267,0.421808631361349,0.285769406464286,-0.71175640725915,NA,NA,
GSE87473,IBD,FGFR_AXIS,FALSE,TRUE,0,106,21,NA,NA,SMDH,-0.208882596446265,0.0411499326928415,-0.0590383320908077,0.31537672781973,-0.00416309056696127,0.19212967083628,0.202812718126461,NA,NA,
GSE87473,IBD,HGF_MET_AXIS,FALSE,TRUE,0,106,21,NA,NA,SMDH,1.63981161314052,0.0475629335135466,0.115332025157726,0.444631332553259,-0.470550655928587,0.233556749539731,0.970125121716713,NA,NA,
GSE87473,IBD,IGF_INSR_AXIS,FALSE,TRUE,0,106,21,NA,NA,SMDH,-0.510823711245223,0.05225109346529,-0.051143065178122,0.492790156275134,0.178535999424749,0.395770579426491,-0.26703577149588,NA,NA,
GSE87473,IBD,JAK_STAT,FALSE,TRUE,0,106,21,NA,NA,SMDH,2.34338125197618,0.05086842861134,0.156206673411433,0.435386103467215,-0.616724166582751,0.15941426282026,0.921915702645463,NA,NA,
GSE87473,IBD,PDGFR_KIT_CSF1R,FALSE,TRUE,0,106,21,NA,NA,SMDH,2.04153004793753,0.0438865762087895,0.139002344412535,0.454527259090827,-0.554618461079712,0.146641943434276,0.627539886656173,NA,NA,
GSE87473,IBD,PI3K_AKT,FALSE,TRUE,0,106,21,NA,NA,SMDH,0.558410738327681,0.0665448583403259,0.0410058855011618,0.266139530327116,-0.117224230280705,0.296357035005823,0.294434843357553,NA,NA,
GSE87473,IBD,RAS_MAPK,FALSE,TRUE,0,106,21,NA,NA,SMDH,0.0845079768760475,0.0591352263455089,0.0287054629385421,0.307700781224057,0.00268630199444596,0.304366814352125,0.289614887240422,NA,NA,
GSE87473,IBD,RET_ALK_NTRK,FALSE,TRUE,0,106,21,NA,NA,SMDH,-0.459199771876634,0.0515517602999263,-0.0920354160714947,0.467997266146274,0.103243969004208,0.371932314735806,-0.567587634873885,NA,NA,
GSE87473,IBD,SRC_FAK,FALSE,TRUE,0,106,21,NA,NA,SMDH,0.459245013229961,0.0610556496378349,0.0636154987082895,0.364043894292785,-0.104507616035095,0.363724488119033,-0.147263907658774,NA,NA,
GSE87473,IBD,TAM_AXL_AXIS,FALSE,TRUE,0,106,21,NA,NA,SMDH,0.926931572142842,0.042971671422199,0.0592050346255135,0.535215844675476,-0.348450159579424,0.309411660227879,0.0329232444431514,NA,NA,
GSE87473,IBD,TGFB_SMAD,FALSE,TRUE,0,106,21,NA,NA,SMDH,1.63980402733368,0.0610733087376393,0.118909850215313,0.359872448380739,-0.401962269377483,0.264321698391416,-0.189452531883891,NA,NA,
GSE87473,IBD,TIE_ANGPT_AXIS,FALSE,TRUE,0,106,21,NA,NA,SMDH,1.54998187176429,0.0386640876963297,0.0946820016748287,0.541460604894068,-0.542612575100661,0.202176176374372,0.677967309946842,NA,NA,
GSE87473,IBD,VEGF_PDGF_AXIS,FALSE,TRUE,0,106,21,NA,NA,SMDH,1.37689775778623,0.0401479797207698,0.0991832114376951,0.394779415670644,-0.324482193461775,0.176724908106661,0.498221615386052,NA,NA,
GSE87473,IBD,WNT_CTNNB1,FALSE,TRUE,0,106,21,NA,NA,SMDH,0.881275929113292,0.0450396881150066,-0.00550103755621371,0.48469846575671,-0.363288138229806,0.301274142795314,0.745102598152715,NA,NA,
GSE27342,,TAM_AXL_AXIS,,,,,,,,not estimable,,,,,,,,,,not estimable: only 2 of 3 module members present in this cohort
GSE63089,,TAM_AXL_AXIS,,,,,,,,not estimable,,,,,,,,,,not estimable: only 2 of 3 module members present in this cohort
GSE28735,,RET_ALK_NTRK,,,,,,,,not estimable,,,,,,,,,,not estimable: only 2 of 6 module members present in this cohort
GSE47460,,HGF_MET_AXIS,,,,,,,,not estimable,,,,,,,,,,not estimable: only 2 of 3 module members present in this cohort
GSE47460,,TAM_AXL_AXIS,,,,,,,,not estimable,,,,,,,,,,not estimable: only 2 of 3 module members present in this cohort
GSE62452,,RET_ALK_NTRK,,,,,,,,not estimable,,,,,,,,,,not estimable: only 2 of 6 module members present in this cohort
GSE66676,,RET_ALK_NTRK,,,,,,,,not estimable,,,,,,,,,,not estimable: only 2 of 6 module members present in this cohort
GSE75214,,RET_ALK_NTRK,,,,,,,,not estimable,,,,,,,,,,not estimable: only 2 of 6 module members present in this cohort
